150;ゴッドドラモンは”四大龍<r3_よんだいりゅう>デジモン”の\n１種<r1_しゅ>であり右手<r2_みぎて>の手甲<r2_しゅこう>には\n「破壊<r2_はかい>」を司<r1_つかさど>る”紅炎<r2_こうえん>のアモン”\n左手<r2_ひだりて>の手甲<r2_しゅこう>には「再生<r2_さいせい>」を司<r1_つかさど>る\n”蒼雷<r2_そうらい>のウモン”という\n小型龍<r3_こがたりゅう>デジモンが封印<r2_ふういん>されている。
151;神獣<r2_しんじゅう>デジモンの究極<r2_きゅうきょく>の形態<r2_けいたい>。\nその雄々<r2_おお>しい姿<r1_すがた>は空<r1_そら>の王者<r2_おうじゃ>を思<r1_おも>わせる。\nその姿<r1_すがた>を見<r1_み>た者<r1_もの>は少<r1_すく>なく、普段<r2_ふだん>は\nどこにいるのかさえ全<r1_まった>く判明<r2_はんめい>していない。
152;竜型<r2_りゅうがた>デジモンの中<r1_なか>では最凶<r2_さいきょう>であり、\n最<r1_もっと>も邪悪<r2_じゃあく>なデジモン。\n四大竜<r3_よんだいりゅう>デジモンの一柱<r2_ひとはしら>ではあるが、\nその性格<r2_せいかく>は他<r1_ほか>の３体<r1_たい>とは似<r1_に>ても似<r1_に>つかぬほど\n凶悪<r2_きょうあく>である。
153;デジタルワールドを守護<r2_しゅご>する四聖獣<r3_しせいじゅう>デジモンの\n１匹<r1_ぴき>であり、東方<r2_とうほう>を守護<r2_しゅご>し強烈<r2_きょうれつ>な雷撃<r2_らいげき>を放<r1_はな>つ。\n他<r1_ほか>の四聖獣<r3_しせいじゅう>デジモンと同<r1_おな>じく\n伝説<r2_でんせつ>の存在<r2_そんざい>であり、\nその強<r1_つよ>さは神<r1_かみ>にも匹敵<r2_ひってき>すると言<r1_い>われている。
154;デジタルワールドを守護<r2_しゅご>する四聖獣<r3_しせいじゅう>の１匹<r1_ぴき>であり\n西方<r2_さいほう>を守護<r2_しゅご>し鋼<r1_はがね>の属性<r2_ぞくせい>を持<r1_も>つ。\n神話<r2_しんわ>の時代<r2_じだい>より君臨<r2_くんりん>し続<r1_つづ>け、\n他<r1_ほか>の四聖獣<r3_しせいじゅう>と同<r1_おな>じく伝説<r2_でんせつ>の存在<r2_そんざい>であり\nその強<r1_つよ>さは神<r1_かみ>にも匹敵<r2_ひってき>すると言<r1_い>われている。
155;デジタルワールドを守護<r2_しゅご>する四聖獣<r3_しせいじゅう>デジモンの\n１匹<r1_ぴき>であり、南方<r2_なんぽう>を守護<r2_しゅご>し灼熱<r2_しゃくねつ>の火焔<r2_かえん>を操<r1_あやつ>る。\n神話<r2_しんわ>の時代<r2_じだい>より君臨<r2_くんりん>し続<r1_つづ>け、その存在<r2_そんざい>は\n伝説化<r3_でんせつか>されている。
156;デジタルワールドを守護<r2_しゅご>する四聖獣<r3_しせいじゅう>デジモンの\n１匹<r1_ぴき>であり北方<r2_ほっぽう>を守護<r2_しゅご>し変幻自在<r4_へんげんじざい>な水技<r2_みずわざ>を使<r1_つか>う。\n他<r1_ほか>の四聖獣<r3_しせいじゅう>デジモンと同<r1_おな>じく\n伝説<r2_でんせつ>の存在<r2_そんざい>であり、その強<r1_つよ>さは神<r1_かみ>にも匹敵<r2_ひってき>すると\n言<r1_い>われている。
157;“火<r1_ひ>”の属性<r2_ぞくせい>をもつ、古代<r2_こだい>デジタルワールドを\n救<r1_すく>った伝説<r2_でんせつ>の十闘士<r3_じゅっとうし>デジモン。\nその強<r1_つよ>さは現在<r2_げんざい>の究極体<r3_きゅうきょくたい>をも凌駕<r2_りょうが>すると\n伝<r1_つた>えられており、正<r1_まさ>に“究極<r2_きゅうきょく>”の存在<r2_そんざい>である。
158;“光<r1_ひかり>”の属性<r2_ぞくせい>をもつ、古代<r2_こだい>デジタルワールドを\n救<r1_すく>った伝説<r2_でんせつ>の十闘士<r3_じゅっとうし>デジモン。\n遥<r1_はる>か古代<r2_こだい>に存在<r2_そんざい>した初<r1_はじ>めての究極体<r3_きゅうきょくたい>で、\n「光<r1_ひか>り輝<r1_かがや>く至高<r2_しこう>の獣<r1_けもの>」と呼<r1_よ>ばれていた。
159;“雷”<r3_かみなり>の属性<r2_ぞくせい>をもつ、古代<r2_こだい>デジタルワールドを\n救<r1_すく>った伝説<r2_でんせつ>の十闘士<r3_じゅっとうし>デジモン。\n遥<r1_はる>か古代<r2_こだい>に存在<r2_そんざい>した初<r1_はじ>めての究極体<r3_きゅうきょくたい>であり、\n多<r1_おお>くの昆虫<r2_こんちゅう>を合<r1_あ>わせた様<r1_よう>な姿<r1_すがた>を持<r1_も>つ。
160;“風<r1_かぜ>”の属性<r2_ぞくせい>をもつ、古代<r2_こだい>デジタルワールドを\n救<r1_すく>った伝説<r2_でんせつ>の十闘士<r3_じゅっとうし>デジモン。\n遥<r1_はる>か古代<r2_こだい>に存在<r2_そんざい>した初<r1_はじ>めての究極体<r3_きゅうきょくたい>であり、\n黄金<r2_おうごん>の翼<r1_つばさ>と虹色<r2_にじいろ>の美<r1_うつく>しい容姿<r2_ようし>をもつ。
161;“氷<r1_こおり>”の属性<r2_ぞくせい>をもつ、古代<r2_こだい>デジタルワールドを\n救<r1_すく>った伝説<r2_でんせつ>の十闘士<r3_じゅっとうし>デジモン。\n遥<r1_はる>か古代<r2_こだい>に存在<r2_そんざい>した初<r1_はじ>めての究極体<r3_きゅうきょくたい>であり\n超低温<r3_ちょうていおん>の極寒凍土<r4_ごくかんとうど>でも適応<r2_てきおう>できる\n力強<r2_ちからづよ>さと勇敢<r2_ゆうかん>さを持<r1_も>っている。
162;“水<r1_みず>”の属性<r2_ぞくせい>をもつ、古代<r2_こだい>デジタルワールドを\n救<r1_すく>った伝説<r2_でんせつ>の十闘士<r3_じゅっとうし>デジモン。\n遥<r1_はる>か古代<r2_こだい>に存在<r2_そんざい>した初<r1_はじ>めての究極体<r3_きゅうきょくたい>であり、\nデジモン発祥<r2_はっしょう>の地<r1_ち>“ネットの海<r1_うみ>”の\n守護<r2_しゅご>女神<r2_めがみ>でもある。
163;“木<r1_き>”の属性<r2_ぞくせい>をもつ、古代<r2_こだい>デジタルワールドを\n救<r1_すく>った伝説<r2_でんせつ>の十闘士<r3_じゅっとうし>デジモン。\n遥<r1_はる>か古代<r2_こだい>に存在<r2_そんざい>した初<r1_はじ>めての究極体<r3_きゅうきょくたい>であり、\nエンシェントデジモンの中<r1_なか>でも\n最大<r2_さいだい>の大<r1_おお>きさを誇<r1_ほこ>る。
164;“鋼<r1_はがね>”の属性<r2_ぞくせい>をもつ、古代<r2_こだい>デジタルワールドを\n救<r1_すく>った伝説<r2_でんせつ>の十闘士<r3_じゅっとうし>デジモン。\n遥<r1_はる>か古代<r2_こだい>に存在<r2_そんざい>した初<r1_はじ>めての究極体<r3_きゅうきょくたい>であり、\nデジタルワールドいちの知恵者<r3_ちえもの>である。
165;“闇<r1_やみ>”の属性<r2_ぞくせい>をもつ、古代<r2_こだい>デジタルワールドを\n救<r1_すく>った伝説<r2_でんせつ>の十闘士<r3_じゅっとうし>デジモン。\n遥<r1_はる>か古代<r2_こだい>に存在<r2_そんざい>した初<r1_はじ>めての究極体<r3_きゅうきょくたい>であり、\n「死<r1_し>を招<r1_まね>く闇<r1_やみ>の獣<r1_けもの>」として恐<r1_おそ>れられた。
166;“土<r1_つち>”の属性<r2_ぞくせい>をもつ、古代<r2_こだい>デジタルワールドを\n救<r1_すく>った伝説<r2_でんせつ>の十闘士<r3_じゅっとうし>デジモン。\n遥<r1_はる>か古代<r2_こだい>に存在<r2_そんざい>した初<r1_はじ>めての究極体<r3_きゅうきょくたい>であり、\nエンシェントデジモンの中<r1_なか>でも\n最高<r2_さいこう>のパワーを持<r1_も>つ。
167;負<r1_ふ>の想念<r2_そうねん>が、闇<r1_やみ>のパワーによって集<r1_あつ>まって\n出現<r2_しゅつげん>した謎<r1_なぞ>のデジモン。\nその正体<r2_しょうたい>を知<r1_し>るものは誰<r1_だれ>もおらず、\nこの物体<r2_ぶったい>がデジモンなのかも\n解析<r2_かいせき>することはできない。
168;デジタルワールドの東西南北<r4_とうざいなんぼく>を守護<r2_しゅご>する\n“四聖獣<r3_しせいじゅう>”を統<r1_す>べ、中央<r2_ちゅうおう>に鎮座<r2_ちんざ>し\n“大地<r2_だいち>（世界<r2_せかい>）”を司<r1_つかさど>る皇帝<r2_こうてい>デジモン。
169;古代<r2_こだい>に存在<r2_そんざい>した究極<r2_きゅうきょく>の古代竜型<r4_こだいりゅうがた>デジモン。\n他<r1_ほか>のデジモンとは存在<r2_そんざい>や能力<r2_のうりょく>の面<r1_めん>で一線<r2_いっせん>を\n画<r1_かく>している。
170;古代竜型<r4_こだいりゅうがた>デジモンのインペリアルドラモン\n（ドラゴンモード）が全<r1_すべ>てのパワーを開放<r2_かいほう>し、\n伝説<r2_でんせつ>の竜戦士<r3_りゅうせんし>（ファイターモード）へと形態<r2_けいたい>を\n変化<r2_へんか>させた姿<r1_すがた>。
171;古代竜戦士型<r6_こだいりゅうせんしがた>デジモンのインペリアルドラモン\n（ファイターモード）が、聖騎士<r3_せいきし>オメガモンの\nパワーを得<r1_え>て、パワーアップし伝説<r2_でんせつ>の聖騎士<r3_せいきし>\n（パラディンモード）へと形態<r2_けいたい>を変化<r2_へんか>させた姿<r1_すがた>。
172;ウイルスバスターである\nウォーグレイモン・メタルガルルモンが、\n善<r1_ぜん>を望<r1_のぞ>む人々<r2_ひとびと>の強<r1_つよ>い意志<r2_いし>によって\n融合<r2_ゆうごう>し誕生<r2_たんじょう>した“ロイヤルナイツ”の\n一員<r2_いちいん>である聖騎士型<r4_せいきしがた>デジモン。
173;オメガモン、マグナモンと共<r1_とも>に聖騎士型<r4_せいきしがた>\nデジモンは“ロイヤルナイツ”と呼<r1_よ>ばれている。\n騎士道<r3_きしどう>を重<r1_おも>んじ、主君<r2_しゅくん>に対<r1_たい>しては\n忠義<r2_ちゅうぎ>の士<r1_し>である。
174;“奇跡<r2_きせき>のデジメンタル”のパワーによって\n進化<r2_しんか>したアーマー体<r1_たい>の聖騎士型<r4_せいきしがた>デジモン。\n絶大<r2_ぜつだい>な防御能力<r4_ぼうぎょのうりょく>を持<r1_も>ち、その攻撃力<r3_こうげきりょく>は\n究極体<r3_きゅうきょくたい>と対等<r2_たいとう>か、それ以上<r2_いじょう>のものがある。
175;聖騎士<r3_せいきし>“ロイヤルナイツ”の一員<r2_いちいん>で、\n飛竜<r2_ひりゅう>の能力<r2_のうりょく>を持<r1_も>つ。ロイヤルナイツの中<r1_なか>でも\n特異<r2_とくい>の存在<r2_そんざい>で、忠誠心<r3_ちゅうせいしん>が強<r1_つよ>く、\n自<r1_みずか>らの考<r1_かんが>える正義<r2_せいぎ>に見合<r2_みあ>った主君<r2_しゅくん>に\n絶対的<r3_ぜったいてき>に仕<r1_つか>える。
176;全<r1_すべ>てのナイトモンを統<r1_す>べる王<r1_おう>であり、\n“ロイヤルナイツ”の一員<r2_いちいん>でもある\n聖騎士型<r4_せいきしがた>デジモン。\n任務<r2_にんむ>の遂行<r2_すいこう>には冷酷無比<r4_れいこくむひ>な一面<r2_いちめん>もあり、\n弱者<r2_じゃくしゃ>に対<r1_たい>する慈悲<r2_じひ>は無<r1_な>い。
177;古代<r2_こだい>デジタルワールドから伝<r1_つた>わる、ある“予言<r2_よげん>”\nの中<r1_なか>だけに登場<r2_とうじょう>する伝説上<r3_でんせつじょう>の聖騎士<r3_せいきし>デジモン。\n“ロイヤルナイツ”の中<r1_なか>でも神速<r2_しんそく>のスピードを\n持<r1_も>ち、その動<r1_うご>きを追<r1_お>える存在<r2_そんざい>は皆無<r2_かいむ>である。
178;ロイヤルナイツの中<r1_なか>で最<r1_もっと>も礼節<r2_れいせつ>をわきまえた\nデジモン。完璧主義者<r5_かんぺきしゅぎしゃ>であり、イグドラシルの\n指令<r2_しれい>に対<r1_たい>しての任務達成率<r5_にんむたっせいりつ>はロイヤルナイツ\nデジモンの中<r1_なか>でも１・２を争<r1_あらそ>うほどである。
179;デジタルワールドの守護者<r3_しゅごしゃ>「ロイヤルナイツ」の\n一員<r2_いちいん>である聖騎士型<r4_せいきしがた>デジモン。人型<r2_ひとがた>デジモンが\n多<r1_おお>い「ロイヤルナイツ」において、異形<r2_いぎょう>とも\n言<r1_い>える獣型<r2_けものがた>のシルエットを持<r1_も>っている。
180;他<r1_ほか>のロイヤルナイツでさえ一目<r2_いちもく>置<r1_お>く屈指<r2_くっし>の\n戦略家<r3_せんりゃくか>である聖騎士型<r4_せいきしがた>デジモン。\n各々<r2_おのおの>信<r1_しん>じる道<r1_みち>を持<r1_も>つロイヤルナイツを\n統率<r2_とうそつ>する類<r1_たぐい>まれなる能力<r2_のうりょく>を持<r1_も>っている。
181;デジタルワールドの聖<r1_せい>なる守護者<r3_しゅごしゃ>\n「ロイヤルナイツ」の１体<r1_たい>である\n聖騎士型<r4_せいきしがた>デジモン。\n同時<r2_どうじ>にすべての竜型<r2_りゅうがた>デジモンの\n頂点<r2_ちょうてん>に立<r1_た>つ存在<r2_そんざい>であり、\n「竜帝<r2_りゅうてい>」の異名<r2_いみょう>を持<r1_も>つ。
182;ネットワークセキュリティの最高位<r3_さいこうい>、\n聖騎士<r3_せいきし>“ロイヤルナイツ”の１体<r1_たい>である。\n過<r1_す>ぎ去<r1_さ>った戦<r1_たたか>いを瞬間的<r3_しゅんかんてき>に取<r1_と>り戻<r1_もど>す\n究極<r2_きゅうきょく>の力<r1_ちから>「アルファインフォース」の\n能力<r2_のうりょく>を持<r1_も>つ。
183;謎<r1_なぞ>の集団<r2_しゅうだん>“オリンポス十二神族<r4_じゅうにしんぞく>”の一人<r2_ひとり>で、\n豹人<r2_ひょうじん>の姿<r1_すがた>をした軍神<r2_ぐんしん>デジモン。\nオリンポス十二神族<r4_じゅうにしんぞく>たちはネットの守護神<r3_しゅごしん>\n“ロイヤルナイツ”に匹敵<r2_ひってき>する能力<r2_のうりょく>を持<r1_も>つ。
184;オリンポス十二神族<r4_じゅうにしんぞく>の１体<r1_たい>で、すべての海生<r2_かいせい>\nデジモンを治<r1_おさ>める海神<r2_かいじん>デジモン。\n海中<r2_かいちゅう>を恐<r1_おそ>るべき速度<r2_そくど>で移動<r2_いどう>することが\n可能<r2_かのう>である。
185;オリンポス十二神族<r4_じゅうにしんぞく>の１体<r1_たい>で、\nデジタルワールドで最速<r2_さいそく>のスピードを誇<r1_ほこ>る\n俊神<r2_しゅんしん>デジモン。一箇所<r3_いっかしょ>にとどまることを嫌<r1_きら>い、\nデジタルワールドを常<r1_つね>に放浪<r2_ほうろう>している。
186;オリンポス十二神族<r4_じゅうにしんぞく>のひとりで、慈愛<r2_じあい>に満<r1_み>ち\n愛<r1_あい>を司<r1_つかさど>るデジモンである。\nウェヌスモンいる所<r1_ところ>、どのような荒<r1_あ>れた土地<r2_とち>も\n美<r1_うつく>しく花<r1_はな>が咲<r1_さ>き乱<r1_みだ>れ、\n大地<r2_だいち>は若々<r2_わかわか>しい力<r1_ちから>を蘇<r1_よみがえ>らせる。
187;オリンポス十二神族<r4_じゅうにしんぞく>に属<r1_ぞく>する\n少女<r2_しょうじょ>の姿<r1_すがた>をした神人型<r3_しんじんがた>デジモン。\n非常<r2_ひじょう>に小柄<r2_こがら>な体格<r2_たいかく>ではあるが、\n身<r1_み>の丈<r1_たけ>ほどの大剣<r2_たいけん>を自由自在<r4_じゆうじざい>に振<r1_ふ>り回<r1_まわ>す\n怪力<r2_かいりき>の持<r1_も>ち主<r1_ぬし>である。
188;オリンポス十二神族<r4_じゅうにしんぞく>の一人<r2_ひとり>で鍛治神<r3_かじがみ>のデジモン。\n職人気質<r4_しょくにんきしつ>で性格<r2_せいかく>は頑固一徹<r4_がんこいってつ>。\n依頼主<r3_いらいぬし>の力量<r2_りきりょう>を見抜<r2_みぬ>き、\n武器<r2_ぶき>を使<r1_つか>いこなせない、大事<r2_だいじ>にしないと\n感<r1_かん>じるやその依頼<r2_いらい>は引<r1_ひ>き受<r1_う>けない。
189;コンピュータやネットワーク全<r1_すべ>ての\n“時間<r2_じかん>”と“空間<r2_くうかん>”を管理<r2_かんり>しており、\n１９００年<r1_ねん>～１９９９年<r1_ねん>の間<r1_あいだ>であれば、自在<r2_じざい>に\n時間<r2_じかん>を進<r1_すす>めたり戻<r1_もど>したりすることができる。
190;デジタルワールドができた時代<r2_じだい>より存在<r2_そんざい>すると\n言<r1_い>われ、デジタルワールドのことなら何<r1_なん>でも\n知<r1_し>っている長老<r2_ちょうろう>デジモン。世界<r2_せかい>が危機<r2_きき>に\n陥<r1_おちい>った時<r1_とき>に選<r1_えら>ばれし人間<r2_にんげん>を導<r1_みちび>いたらしい。
191;カードです１９１
192;カードです１９２
193;カードです１９３
194;カードです１９４
195;カードです１９５
196;カードです１９６
197;カードです１９７
198;カードです１９８
199;カードです１９９
200;カードです２００
